accommodates,bedrooms,beds,bathrooms,rating,neighbourhood,room_type,bath_type,price
2,0.0,1.0,1.0,4.77,Broadway,Entire home/apt,standard,103.0
2,0.0,1.0,1.0,4.55,Broadway,Entire home/apt,standard,83.0
6,2.0,3.0,1.0,4.84,Belltown,Entire home/apt,standard,110.0
2,1.0,1.0,1.0,5.0,South Lake Union,Entire home/apt,standard,146.0
4,1.0,2.0,1.0,4.76,West Queen Anne,Entire home/apt,standard,85.0
2,1.0,2.0,1.0,4.88,Wallingford,Entire home/apt,standard,80.0
2,1.0,2.0,1.0,4.0,Wallingford,Entire home/apt,standard,80.0
11,5.0,6.0,4.0,4.93,University District,Entire home/apt,standard,321.0
4,2.0,2.0,2.5,4.93,Sunset Hill,Entire home/apt,standard,221.0
2,0.0,1.0,1.0,4.91,Seward Park,Entire home/apt,standard,150.0
16,6.0,9.0,3.0,4.39,South Beacon Hill,Entire home/apt,standard,241.0
3,1.0,1.0,1.0,4.5,Westlake,Entire home/apt,standard,109.0
12,4.0,8.0,3.5,4.98,Roosevelt,Entire home/apt,standard,257.0
5,2.0,2.0,1.0,4.93,University District,Entire home/apt,standard,120.0
7,3.0,4.0,2.5,4.91,University District,Entire home/apt,standard,151.0
4,2.0,3.0,1.0,4.9,Phinney Ridge,Entire home/apt,standard,171.0
2,0.0,1.0,1.0,4.78,Broadway,Entire home/apt,standard,83.0
2,1.0,1.0,1.5,4.76,Wallingford,Entire home/apt,standard,100.0
2,1.0,1.0,1.0,4.67,Broadway,Entire home/apt,standard,97.0
5,4.0,4.0,2.0,4.76,Harrison/Denny-Blaine,Entire home/apt,standard,108.0
4,2.0,2.0,1.0,5.0,Minor,Entire home/apt,standard,118.0
4,2.0,2.0,1.0,4.99,Gatewood,Entire home/apt,standard,168.0
3,0.0,2.0,1.0,4.5,Whittier Heights,Entire home/apt,standard,81.0
3,1.0,2.0,1.0,5.0,Lower Queen Anne,Entire home/apt,standard,75.0
2,1.0,1.0,1.0,4.98,Sunset Hill,Entire home/apt,standard,98.0
2,1.0,2.0,1.0,5.0,Broadview,Entire home/apt,standard,121.0
10,5.0,6.0,3.5,5.0,Fremont,Entire home/apt,standard,1232.0
2,1.0,1.0,1.0,4.79,Lower Queen Anne,Entire home/apt,standard,89.0
2,0.0,1.0,1.0,4.73,First Hill,Private room,standard,135.0
2,0.0,1.0,1.0,4.69,First Hill,Private room,standard,157.0
2,0.0,1.0,1.0,4.73,First Hill,Private room,standard,145.0
12,5.0,7.0,2.0,4.33,Wedgwood,Entire home/apt,standard,185.0
4,2.0,4.0,1.0,4.9,Wallingford,Entire home/apt,standard,116.0
2,1.0,1.0,1.0,4.62,North Admiral,Entire home/apt,standard,150.0
6,2.0,3.0,1.0,4.75,Wallingford,Entire home/apt,standard,106.0
16,5.0,7.0,2.5,4.37,West Queen Anne,Entire home/apt,standard,179.0
4,2.0,2.0,1.0,4.79,Lower Queen Anne,Entire home/apt,standard,118.0
2,1.0,1.0,1.0,4.9,Minor,Private room,private,53.0
4,2.0,2.0,1.0,4.95,Montlake,Entire home/apt,standard,119.0
4,2.0,2.0,1.5,5.0,Mann,Entire home/apt,standard,190.0
2,1.0,1.0,1.0,4.81,Lower Queen Anne,Entire home/apt,standard,76.0
8,3.0,4.0,2.5,5.0,Alki,Entire home/apt,standard,325.0
3,0.0,1.0,1.0,4.83,Belltown,Entire home/apt,standard,136.0
8,3.0,5.0,2.0,4.92,East Queen Anne,Entire home/apt,standard,189.0
4,2.0,2.0,1.0,4.89,Greenwood,Entire home/apt,standard,85.0
4,1.0,1.0,1.0,4.91,Broadview,Entire home/apt,standard,108.0
5,2.0,2.0,1.0,4.9,Atlantic,Entire home/apt,standard,73.0
6,2.0,3.0,1.0,4.87,Belltown,Entire home/apt,standard,148.0
4,2.0,2.0,1.5,4.95,Lower Queen Anne,Entire home/apt,standard,163.0
2,1.0,1.0,1.0,4.73,Bitter Lake,Entire home/apt,standard,69.0
6,3.0,3.0,2.5,4.87,Eastlake,Entire home/apt,standard,197.0
5,3.0,2.0,1.5,4.44,Fremont,Entire home/apt,standard,319.0
12,5.0,6.0,3.0,4.9,Greenwood,Entire home/apt,standard,329.0
2,1.0,1.0,1.0,5.0,Broadway,Private room,shared,271.0
4,2.0,2.0,2.0,4.54,South Beacon Hill,Entire home/apt,standard,113.0
4,1.0,2.0,1.0,4.15,Belltown,Entire home/apt,standard,99.0
6,4.0,3.0,1.5,5.0,Stevens,Entire home/apt,standard,550.0
4,1.0,2.0,1.0,4.95,Belltown,Entire home/apt,standard,102.0
2,1.0,1.0,1.0,5.0,Stevens,Private room,shared,174.0
2,1.0,1.0,1.0,5.0,Broadway,Private room,shared,251.0
2,1.0,1.0,1.0,4.64,Maple Leaf,Entire home/apt,standard,95.0
2,0.0,1.0,1.0,4.74,Columbia City,Entire home/apt,standard,90.0
10,4.0,5.0,4.0,5.0,Broadway,Entire home/apt,standard,799.0
4,2.0,2.0,1.0,3.75,Bryant,Entire home/apt,standard,120.0
16,6.0,10.0,4.0,4.92,Dunlap,Entire home/apt,standard,559.0
2,1.0,1.0,1.0,4.79,Maple Leaf,Entire home/apt,standard,71.0
3,1.0,1.0,1.0,4.73,First Hill,Entire home/apt,standard,72.0
5,2.0,2.0,1.0,4.89,North Delridge,Entire home/apt,standard,100.0
6,3.0,4.0,2.0,4.81,Wallingford,Entire home/apt,standard,129.0
8,2.0,3.0,2.0,4.92,Belltown,Entire home/apt,standard,178.0
4,1.0,1.0,1.0,4.72,Wallingford,Entire home/apt,standard,75.0
4,1.0,2.0,1.0,4.96,Alki,Entire home/apt,standard,160.0
1,1.0,1.0,1.0,4.68,Rainier Beach,Private room,shared,61.0
2,1.0,1.0,1.0,4.48,Rainier Beach,Private room,shared,75.0
8,3.0,5.0,2.5,5.0,Pinehurst,Entire home/apt,standard,220.0
2,1.0,1.0,1.0,4.98,Fauntleroy,Entire home/apt,standard,79.0
5,2.0,2.0,1.0,4.72,South Beacon Hill,Entire home/apt,standard,96.0
2,1.0,1.0,1.0,5.0,Greenwood,Entire home/apt,standard,99.0
4,2.0,2.0,2.0,4.38,South Beacon Hill,Entire home/apt,standard,130.0
8,3.0,4.0,2.5,4.95,Fremont,Entire home/apt,standard,193.0
4,1.0,2.0,1.0,4.5,West Woodland,Entire home/apt,standard,165.0
4,1.0,2.0,1.0,4.83,Adams,Entire home/apt,standard,137.0
1,0.0,1.0,1.0,5.0,Broadway,Entire home/apt,standard,120.0
4,1.0,1.0,1.0,5.0,North College Park,Entire home/apt,standard,149.0
4,0.0,2.0,1.0,4.76,Broadway,Entire home/apt,standard,81.0
4,2.0,2.0,1.0,5.0,Highland Park,Entire home/apt,standard,75.0
4,0.0,2.0,1.0,4.7,Broadway,Entire home/apt,standard,81.0
2,1.0,1.0,1.0,5.0,Seaview,Private room,shared,75.0
4,0.0,2.0,1.0,4.83,Broadway,Entire home/apt,standard,82.0
4,0.0,2.0,1.0,4.88,Broadway,Entire home/apt,standard,80.0
2,1.0,1.0,1.0,5.0,Eastlake,Entire home/apt,standard,67.0
2,1.0,1.0,1.0,4.81,Fremont,Private room,private,89.0
4,1.0,1.0,1.0,4.75,South Lake Union,Entire home/apt,standard,90.0
3,1.0,2.0,1.0,4.71,Central Business District,Entire home/apt,standard,131.0
4,2.0,3.0,1.0,4.8,East Queen Anne,Entire home/apt,standard,70.0
16,5.0,9.0,3.0,4.49,North Beach/Blue Ridge,Entire home/apt,standard,247.0
8,3.0,3.0,3.5,4.9,Minor,Entire home/apt,standard,240.0
8,3.0,4.0,1.5,4.91,Minor,Entire home/apt,standard,211.0
2,1.0,1.0,1.0,4.93,Broadway,Entire home/apt,standard,125.0
3,2.0,2.0,1.0,4.72,South Park,Entire home/apt,standard,87.0
4,2.0,2.0,2.0,4.92,Pike-Market,Entire home/apt,standard,513.0
4,1.0,2.0,1.0,4.87,Alki,Entire home/apt,standard,175.0
2,1.0,1.0,1.0,4.88,Alki,Entire home/apt,standard,108.0
6,2.0,3.0,1.0,4.82,North Admiral,Entire home/apt,standard,165.0
4,2.0,2.0,2.5,5.0,Belltown,Entire home/apt,standard,250.0
3,1.0,2.0,1.0,4.94,East Queen Anne,Entire home/apt,standard,63.0
2,1.0,1.0,1.0,4.87,Loyal Heights,Entire home/apt,standard,68.0
12,6.0,6.0,6.0,4.99,Broadway,Entire home/apt,standard,514.0
8,4.0,4.0,2.0,4.74,Broadway,Entire home/apt,standard,295.0
2,1.0,1.0,1.0,4.84,Lower Queen Anne,Entire home/apt,standard,88.0
3,1.0,1.0,1.0,4.49,University District,Entire home/apt,standard,65.0
3,1.0,2.0,1.0,3.93,University District,Entire home/apt,standard,110.0
2,0.0,1.0,1.0,4.83,First Hill,Entire home/apt,standard,67.0
8,3.0,3.0,3.5,4.99,Atlantic,Entire home/apt,standard,254.0
4,1.0,1.0,1.5,4.96,Seaview,Entire home/apt,standard,105.0
4,1.0,2.0,1.0,5.0,Rainier Beach,Entire home/apt,standard,80.0
1,1.0,1.0,2.0,4.8,Rainier Beach,Private room,shared,50.0
5,2.0,3.0,1.0,4.89,Belltown,Entire home/apt,standard,169.0
6,2.0,2.0,1.5,4.91,Phinney Ridge,Entire home/apt,standard,255.0
16,7.0,12.0,3.5,4.7,West Queen Anne,Entire home/apt,standard,305.0
2,1.0,1.0,1.0,4.84,Meadowbrook,Entire home/apt,standard,80.0
6,2.0,4.0,1.0,4.85,Bryant,Entire home/apt,standard,160.0
3,2.0,2.0,2.0,4.6,First Hill,Entire home/apt,standard,135.0
10,4.0,5.0,2.0,4.93,North Queen Anne,Entire home/apt,standard,295.0
2,1.0,1.0,1.0,5.0,Pike-Market,Entire home/apt,standard,121.0
16,7.0,9.0,3.0,4.67,North Queen Anne,Entire home/apt,standard,495.0
4,2.0,2.0,2.0,4.95,Seaview,Entire home/apt,standard,225.0
2,1.0,1.0,1.5,4.87,North College Park,Private room,shared,61.0
8,4.0,5.0,2.5,4.95,Roosevelt,Entire home/apt,standard,234.0
2,1.0,1.0,1.0,4.85,Minor,Entire home/apt,standard,100.0
4,1.0,1.0,1.0,4.65,South Lake Union,Entire home/apt,standard,93.0
12,3.0,4.0,2.5,4.77,Lower Queen Anne,Entire home/apt,standard,338.0
2,1.0,1.0,1.0,4.88,Cedar Park,Private room,shared,65.0
5,2.0,2.0,2.0,4.7,Ravenna,Entire home/apt,standard,130.0
3,1.0,2.0,1.0,3.0,Eastlake,Entire home/apt,standard,68.0
4,1.0,2.0,1.0,4.8,Greenwood,Entire home/apt,standard,105.0
4,1.0,2.0,1.0,4.98,Fairmount Park,Entire home/apt,standard,94.0
8,3.0,6.0,4.0,5.0,Harrison/Denny-Blaine,Entire home/apt,standard,350.0
6,3.0,3.0,2.5,4.94,Stevens,Entire home/apt,standard,284.0
6,2.0,4.0,2.0,4.83,Belltown,Entire home/apt,standard,142.0
2,1.0,1.0,1.0,5.0,Greenwood,Private room,shared,88.0
4,1.0,2.0,1.0,4.88,Belltown,Entire home/apt,standard,102.0
4,2.0,2.0,1.0,4.4,Central Business District,Entire home/apt,standard,104.0
4,1.0,2.0,1.0,4.89,Belltown,Entire home/apt,standard,102.0
4,1.0,3.0,1.0,4.85,West Woodland,Entire home/apt,standard,89.0
3,1.0,1.0,1.0,4.75,Mann,Entire home/apt,standard,144.0
2,1.0,1.0,1.0,4.79,University District,Entire home/apt,standard,99.0
8,3.0,4.0,2.5,5.0,West Queen Anne,Entire home/apt,standard,154.0
4,2.0,2.0,1.0,4.76,Fremont,Entire home/apt,standard,253.0
4,2.0,2.0,2.0,4.94,Minor,Entire home/apt,standard,153.0
8,3.0,5.0,1.0,4.7,Laurelhurst,Entire home/apt,standard,232.0
4,1.0,2.0,1.0,4.84,Broadway,Entire home/apt,standard,103.0
2,1.0,1.0,1.0,4.9,Broadway,Private room,private,74.0
8,2.0,3.0,1.0,4.76,West Queen Anne,Entire home/apt,standard,206.0
6,3.0,3.0,2.0,4.75,Madrona,Entire home/apt,standard,250.0
4,1.0,2.0,1.0,4.97,Whittier Heights,Entire home/apt,standard,79.0
4,1.0,1.0,1.0,4.87,South Delridge,Entire home/apt,standard,60.0
8,3.0,3.0,1.5,4.71,North Beach/Blue Ridge,Entire home/apt,standard,308.0
2,1.0,1.0,1.0,4.86,North Admiral,Entire home/apt,standard,75.0
4,2.0,2.0,1.0,4.96,Fremont,Entire home/apt,standard,153.0
2,0.0,1.0,1.0,4.44,First Hill,Private room,standard,151.0
2,0.0,1.0,1.0,4.5,First Hill,Private room,shared,130.0
2,0.0,1.0,1.0,4.44,First Hill,Private room,standard,129.0
4,2.0,2.0,1.0,4.67,Bryant,Entire home/apt,standard,122.0
6,2.0,3.0,1.0,4.85,First Hill,Entire home/apt,standard,100.0
2,1.0,1.0,1.0,4.94,Broadway,Entire home/apt,standard,118.0
6,2.0,2.0,1.0,4.9,Dunlap,Entire home/apt,standard,150.0
8,4.0,4.0,1.5,4.57,Pinehurst,Entire home/apt,standard,158.0
3,1.0,1.0,1.0,4.95,Pinehurst,Entire home/apt,standard,89.0
6,2.0,3.0,2.0,4.7,Pike-Market,Entire home/apt,standard,220.0
4,2.0,2.0,1.0,4.94,Mann,Entire home/apt,standard,165.0
7,3.0,5.0,3.0,4.61,North Beacon Hill,Entire home/apt,standard,127.0
6,1.0,3.0,1.5,5.0,Broadway,Private room,standard,239.0
8,4.0,5.0,2.0,4.94,Maple Leaf,Entire home/apt,standard,301.0
6,2.0,3.0,1.0,4.89,Broadway,Entire home/apt,standard,164.0
2,1.0,1.0,1.0,4.96,North College Park,Entire home/apt,standard,120.0
3,1.0,2.0,1.0,4.87,Leschi,Entire home/apt,standard,110.0
4,1.0,2.0,1.0,5.0,Seaview,Entire home/apt,standard,128.0
3,1.0,1.0,1.0,4.84,Greenwood,Entire home/apt,standard,79.0
6,2.0,3.0,1.0,4.98,West Woodland,Entire home/apt,standard,232.0
6,2.0,2.0,1.0,4.91,Broadway,Entire home/apt,standard,138.0
4,1.0,2.0,1.0,4.94,Ravenna,Entire home/apt,standard,135.0
3,1.0,1.0,1.0,4.18,Bitter Lake,Entire home/apt,standard,80.0
5,2.0,3.0,2.0,4.86,Minor,Entire home/apt,standard,209.0
4,2.0,2.0,2.0,4.9,Roosevelt,Entire home/apt,standard,120.0
8,4.0,4.0,2.0,4.79,North Queen Anne,Entire home/apt,standard,208.0
5,3.0,3.0,2.0,5.0,Montlake,Entire home/apt,standard,250.0
2,1.0,1.0,1.5,5.0,Lawton Park,Entire home/apt,standard,280.0
2,1.0,1.0,1.0,4.86,Minor,Entire home/apt,standard,107.0
2,1.0,2.0,1.0,4.66,Riverview,Private room,shared,37.0
4,1.0,2.0,1.0,4.86,East Queen Anne,Entire home/apt,standard,110.0
2,1.0,1.0,1.0,4.98,North Admiral,Private room,private,116.0
4,1.0,2.0,1.0,4.94,Crown Hill,Entire home/apt,standard,70.0
4,1.0,2.0,1.0,4.73,Lawton Park,Entire home/apt,standard,92.0
5,3.0,3.0,2.0,4.89,Mount Baker,Entire home/apt,standard,160.0
2,1.0,1.0,1.0,2.0,South Lake Union,Entire home/apt,standard,81.0
3,1.0,2.0,1.0,4.76,Greenwood,Entire home/apt,standard,96.0
8,3.0,3.0,2.5,4.95,Fauntleroy,Entire home/apt,standard,200.0
4,2.0,2.0,2.0,5.0,Whittier Heights,Entire home/apt,standard,178.0
1,1.0,1.0,1.0,5.0,North Beacon Hill,Private room,private,59.0
6,3.0,3.0,2.0,4.87,Fauntleroy,Entire home/apt,standard,260.0
2,1.0,1.0,1.0,4.7,Adams,Entire home/apt,standard,74.0
3,1.0,1.0,1.0,4.89,View Ridge,Entire home/apt,standard,95.0
2,1.0,1.0,1.0,4.72,Greenwood,Entire home/apt,standard,71.0
4,1.0,1.0,1.0,4.84,Belltown,Entire home/apt,standard,133.0
4,2.0,2.0,1.0,4.75,Broadview,Entire home/apt,standard,169.0
2,1.0,1.0,1.0,4.95,Montlake,Private room,standard,59.0
3,1.0,1.0,1.0,5.0,Whittier Heights,Entire home/apt,standard,100.0
2,1.0,1.0,1.5,5.0,Broadway,Private room,standard,239.0
4,1.0,2.0,1.5,5.0,Broadway,Private room,standard,239.0
2,1.0,1.0,1.5,5.0,Broadway,Private room,standard,239.0
4,1.0,2.0,1.5,5.0,Broadway,Private room,standard,239.0
2,1.0,1.0,1.5,5.0,Broadway,Private room,standard,239.0
1,1.0,1.0,2.0,5.0,Green Lake,Private room,shared,35.0
4,1.0,2.0,1.0,4.97,Central Business District,Entire home/apt,standard,155.0
1,1.0,1.0,1.0,4.77,Rainier Beach,Private room,shared,61.0
6,3.0,3.0,1.5,4.9,Roosevelt,Entire home/apt,standard,152.0
2,1.0,2.0,1.0,5.0,South Park,Entire home/apt,standard,115.0
4,2.0,2.0,2.0,4.98,Minor,Entire home/apt,standard,219.0
4,2.0,2.0,2.0,5.0,Columbia City,Entire home/apt,standard,95.0
5,3.0,4.0,1.5,4.88,Fremont,Entire home/apt,standard,219.0
4,1.0,3.0,1.0,4.78,Belltown,Entire home/apt,standard,102.0
4,2.0,2.0,1.0,5.0,Lower Queen Anne,Entire home/apt,standard,120.0
7,3.0,4.0,2.0,4.95,Windermere,Entire home/apt,standard,200.0
6,2.0,2.0,2.0,4.9,Maple Leaf,Entire home/apt,standard,285.0
2,1.0,1.0,1.0,4.9,Adams,Entire home/apt,standard,94.0
5,2.0,2.0,1.0,4.31,Fremont,Entire home/apt,standard,163.0
9,3.0,5.0,2.5,4.88,South Beacon Hill,Entire home/apt,standard,249.0
7,4.0,3.0,3.5,5.0,Montlake,Entire home/apt,standard,415.0
2,1.0,1.0,1.0,2.0,Belltown,Entire home/apt,standard,110.0
7,3.0,4.0,3.5,4.89,Westlake,Entire home/apt,standard,174.0
10,5.0,5.0,2.0,4.93,South Beacon Hill,Entire home/apt,standard,290.0
8,3.0,4.0,2.0,4.84,Minor,Entire home/apt,standard,446.0
2,1.0,1.0,1.0,4.88,Atlantic,Private room,private,79.0
2,0.0,1.0,1.0,5.0,Green Lake,Entire home/apt,standard,88.0
5,3.0,3.0,2.0,4.82,Green Lake,Entire home/apt,standard,165.0
4,2.0,2.0,2.0,4.99,Broadway,Entire home/apt,standard,149.0
4,1.0,2.0,1.0,5.0,South Lake Union,Entire home/apt,standard,120.0
4,1.0,2.0,1.0,5.0,Green Lake,Entire home/apt,standard,99.0
5,2.0,3.0,2.0,4.94,North Admiral,Entire home/apt,standard,153.0
3,1.0,1.0,1.0,5.0,Columbia City,Entire home/apt,standard,95.0
6,3.0,3.0,2.0,4.92,Minor,Entire home/apt,standard,180.0
4,2.0,2.0,2.5,4.96,Madison Park,Entire home/apt,standard,243.0
6,3.0,3.0,2.0,4.86,University District,Entire home/apt,standard,146.0
4,1.0,2.0,1.0,4.66,Broadway,Entire home/apt,standard,119.0
6,3.0,3.0,2.0,4.75,Mid-Beacon Hill,Entire home/apt,standard,229.0
4,2.0,2.0,1.0,4.93,Fairmount Park,Entire home/apt,standard,160.0
4,1.0,2.0,1.0,4.8,Greenwood,Entire home/apt,standard,98.0
6,2.0,3.0,2.0,4.88,Minor,Entire home/apt,standard,157.0
10,5.0,6.0,3.0,4.9,North Beacon Hill,Entire home/apt,standard,257.0
14,5.0,8.0,2.0,4.97,Southeast Magnolia,Entire home/apt,standard,254.0
2,0.0,1.0,1.0,4.83,Columbia City,Entire home/apt,standard,106.0
4,2.0,2.0,1.5,4.95,Alki,Entire home/apt,standard,279.0
7,3.0,6.0,2.0,4.92,South Park,Entire home/apt,standard,128.0
4,2.0,2.0,1.0,4.99,Alki,Entire home/apt,standard,254.0
2,0.0,1.0,1.0,4.48,Pike-Market,Entire home/apt,standard,111.0
4,1.0,2.0,1.0,4.63,Belltown,Entire home/apt,standard,132.0
3,1.0,2.0,1.0,4.93,First Hill,Entire home/apt,standard,156.0
3,0.0,2.0,1.0,4.88,Broadway,Entire home/apt,standard,84.0
4,2.0,2.0,2.0,5.0,Central Business District,Entire home/apt,standard,197.0
3,1.0,1.0,1.0,4.83,Belltown,Entire home/apt,standard,140.0
4,2.0,2.0,2.0,4.93,Eastlake,Entire home/apt,standard,233.0
2,0.0,1.0,1.0,4.2,Broadway,Private room,standard,145.0
2,0.0,1.0,1.0,4.72,Broadway,Private room,shared,133.0
6,3.0,3.0,2.0,4.87,Wallingford,Entire home/apt,standard,264.0
4,2.0,2.0,2.0,4.89,Interbay,Entire home/apt,standard,163.0
2,0.0,1.0,1.0,4.59,Pike-Market,Entire home/apt,standard,139.0
4,1.0,3.0,1.0,5.0,Genesee,Entire home/apt,standard,106.0
2,0.0,1.0,1.0,4.5,Broadway,Entire home/apt,standard,116.0
8,3.0,4.0,2.0,4.84,Sunset Hill,Entire home/apt,standard,178.0
4,2.0,2.0,2.0,4.85,Lower Queen Anne,Entire home/apt,standard,189.0
6,3.0,3.0,2.5,4.93,Southeast Magnolia,Entire home/apt,standard,143.0
3,0.0,2.0,1.0,4.92,Belltown,Entire home/apt,standard,96.0
3,1.0,1.0,1.0,4.9,Stevens,Entire home/apt,standard,131.0
12,4.0,6.0,3.0,4.99,East Queen Anne,Entire home/apt,standard,319.0
7,3.0,5.0,2.5,4.98,Fremont,Entire home/apt,standard,169.0
4,2.0,3.0,1.0,4.96,Fairmount Park,Entire home/apt,standard,103.0
3,0.0,1.0,1.0,4.93,Highland Park,Entire home/apt,standard,52.0
6,3.0,6.0,2.5,4.85,Alki,Entire home/apt,standard,350.0
5,2.0,3.0,1.0,4.96,Sunset Hill,Entire home/apt,standard,170.0
2,1.0,1.0,1.0,4.92,Loyal Heights,Entire home/apt,standard,136.0
4,1.0,2.0,1.0,4.0,Mann,Entire home/apt,standard,75.0
2,1.0,1.0,1.0,4.89,Columbia City,Entire home/apt,standard,123.0
6,2.0,3.0,2.0,4.8,Minor,Entire home/apt,standard,149.0
1,1.0,1.0,1.0,4.65,Haller Lake,Private room,shared,43.0
4,1.0,2.0,1.0,4.9,Broadway,Entire home/apt,standard,149.0
2,1.0,1.0,1.0,5.0,Maple Leaf,Entire home/apt,standard,90.0
2,1.0,1.0,1.0,4.94,Wallingford,Entire home/apt,standard,169.0
2,1.0,1.0,1.0,4.83,Columbia City,Entire home/apt,standard,120.0
4,1.0,3.0,1.0,4.36,University District,Entire home/apt,standard,109.0
2,1.0,1.0,1.0,4.93,Brighton,Entire home/apt,standard,125.0
3,1.0,2.0,1.0,4.97,Wallingford,Entire home/apt,standard,159.0
1,1.0,1.0,1.0,4.63,Haller Lake,Private room,shared,46.0
1,1.0,1.0,1.0,5.0,Haller Lake,Private room,private,46.0
1,1.0,1.0,1.0,4.53,Haller Lake,Private room,shared,46.0
1,1.0,1.0,1.0,4.79,Haller Lake,Private room,shared,46.0
1,1.0,1.0,1.0,4.63,Haller Lake,Private room,shared,46.0
6,3.0,3.0,2.0,4.89,North Delridge,Entire home/apt,standard,267.0
4,1.0,2.0,1.0,4.98,South Delridge,Entire home/apt,standard,138.0
2,1.0,1.0,1.0,4.65,Cedar Park,Entire home/apt,standard,130.0
2,1.0,2.0,1.0,4.88,Central Business District,Entire home/apt,standard,127.0
5,1.0,1.0,1.0,4.66,Central Business District,Entire home/apt,standard,102.0
2,1.0,1.0,1.0,5.0,Minor,Private room,private,81.0
4,2.0,2.0,2.0,4.84,North Delridge,Entire home/apt,standard,121.0
6,1.0,5.0,1.0,4.23,Pinehurst,Entire home/apt,standard,67.0
4,2.0,2.0,1.0,5.0,Gatewood,Entire home/apt,standard,95.0
3,1.0,1.0,1.0,5.0,Mid-Beacon Hill,Entire home/apt,standard,80.0
4,2.0,2.0,1.0,4.97,North Queen Anne,Entire home/apt,standard,140.0
6,2.0,2.0,1.0,4.4,Alki,Private room,private,152.0
5,3.0,4.0,2.0,5.0,North Admiral,Entire home/apt,standard,250.0
2,1.0,1.0,1.0,4.68,Green Lake,Entire home/apt,standard,129.0
2,0.0,1.0,1.0,4.54,Central Business District,Entire home/apt,standard,85.0
4,2.0,3.0,1.0,4.41,Belltown,Entire home/apt,standard,148.0
7,4.0,4.0,1.5,4.91,North Delridge,Entire home/apt,standard,325.0
4,2.0,2.0,1.0,5.0,North Delridge,Entire home/apt,standard,250.0
3,1.0,1.0,1.5,5.0,Minor,Private room,standard,85.0
7,3.0,4.0,2.0,4.71,Matthews Beach,Entire home/apt,standard,118.0
4,1.0,2.0,1.0,4.99,Wallingford,Entire home/apt,standard,166.0
2,1.0,2.0,1.0,4.0,Alki,Entire home/apt,standard,249.0
5,2.0,3.0,1.0,5.0,North Queen Anne,Entire home/apt,standard,180.0
7,3.0,3.0,2.0,5.0,North Queen Anne,Entire home/apt,standard,545.0
4,2.0,2.0,2.0,5.0,Alki,Private room,standard,211.0
2,1.0,1.0,1.0,4.89,Columbia City,Private room,private,114.0
6,2.0,2.0,1.5,4.89,University District,Entire home/apt,standard,130.0
7,4.0,4.0,3.0,4.93,Ravenna,Entire home/apt,standard,350.0
2,1.0,1.0,1.0,4.5,Broadway,Entire home/apt,standard,138.0
2,1.0,1.0,1.0,4.85,University District,Entire home/apt,standard,79.0
4,2.0,2.0,2.0,5.0,Belltown,Entire home/apt,standard,193.0
2,1.0,2.0,1.0,4.94,Fauntleroy,Entire home/apt,standard,85.0
3,0.0,2.0,1.0,4.92,Belltown,Entire home/apt,standard,75.0
3,1.0,1.0,1.0,4.78,North Queen Anne,Entire home/apt,standard,180.0
4,2.0,3.0,1.0,5.0,Fremont,Entire home/apt,standard,124.0
4,2.0,2.0,2.0,5.0,East Queen Anne,Entire home/apt,standard,225.0
2,1.0,1.0,1.0,4.72,Roosevelt,Private room,shared,45.0
3,1.0,1.0,1.0,4.5,Maple Leaf,Entire home/apt,standard,124.0
1,1.0,1.0,1.0,4.4,Haller Lake,Private room,shared,40.0
1,1.0,1.0,1.0,4.78,Haller Lake,Private room,shared,38.0
1,1.0,1.0,1.0,5.0,Haller Lake,Private room,shared,46.0
4,0.0,2.0,1.0,4.94,Belltown,Entire home/apt,standard,82.0
5,1.0,3.0,1.0,4.85,High Point,Entire home/apt,standard,85.0
4,1.0,2.0,1.0,4.54,Belltown,Entire home/apt,standard,124.0
2,1.0,1.0,1.0,4.84,Roosevelt,Entire home/apt,standard,58.0
4,1.0,2.0,1.0,4.62,Pike-Market,Entire home/apt,standard,126.0
1,1.0,1.0,1.0,4.64,Haller Lake,Private room,shared,48.0
5,2.0,2.0,1.0,4.54,Fremont,Entire home/apt,standard,166.0
2,1.0,1.0,1.0,4.81,Green Lake,Entire home/apt,standard,75.0
7,2.0,3.0,2.0,5.0,Leschi,Entire home/apt,standard,103.0
4,1.0,2.0,1.0,4.99,Mid-Beacon Hill,Entire home/apt,standard,152.0
2,1.0,1.0,1.0,4.71,University District,Private room,shared,43.0
5,1.0,2.0,1.0,4.71,Central Business District,Entire home/apt,standard,150.0
6,2.0,4.0,1.5,4.78,Belltown,Entire home/apt,standard,183.0
7,2.0,4.0,1.5,5.0,Ravenna,Entire home/apt,standard,280.0
5,2.0,2.0,1.0,4.9,Ravenna,Entire home/apt,standard,244.0
5,2.0,2.0,1.0,4.75,Ravenna,Entire home/apt,standard,137.0
8,3.0,4.0,2.5,4.33,Minor,Entire home/apt,standard,166.0
6,3.0,3.0,2.0,4.91,Mann,Entire home/apt,standard,112.0
4,1.0,2.0,1.0,5.0,Adams,Entire home/apt,standard,339.0
2,1.0,1.0,1.0,5.0,Lower Queen Anne,Entire home/apt,standard,151.0
2,0.0,1.0,1.0,4.5,Lower Queen Anne,Entire home/apt,standard,105.0
3,0.0,1.0,1.0,4.64,First Hill,Entire home/apt,standard,78.0
6,2.0,4.0,1.0,4.69,Southeast Magnolia,Entire home/apt,standard,172.0
